hotel,is_canceled,lead_time,arrival_date,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests
City Hotel,1,69,2024-08-27,2,1,3,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,162.3,0,1
City Hotel,0,104,2024-09-18,2,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.75,0,0
City Hotel,0,193,2024-09-30,1,2,2,0.0,0,BB,DEU,Groups,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,132.0,0,0
Resort Hotel,0,3,2025-01-27,2,2,2,0.0,0,HB,,Direct,TA/TO,0,0,1,A,E,1,No Deposit,0,Transient,77.0,0,0
City Hotel,1,239,2025-08-08,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,130.5,0,0
City Hotel,1,211,2024-05-20,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,111,Transient,100.0,0,0
Resort Hotel,1,245,2023-09-25,0,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,80.0,0,0
City Hotel,0,247,2024-06-06,1,1,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,115.0,0,1
Resort Hotel,0,1,2023-10-31,0,1,2,1.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,58.0,0,1
Resort Hotel,0,351,2025-05-26,2,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,F,F,3,No Deposit,0,Transient,81.53,0,2
City Hotel,1,67,2025-03-03,0,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,151.2,0,1
Resort Hotel,0,55,2023-09-14,1,1,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,G,0,No Deposit,0,Transient,98.0,0,1
Resort Hotel,0,4,2024-10-04,0,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,0.0,0,0
Resort Hotel,0,201,2025-03-05,4,6,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,D,D,0,No Deposit,6,Transient-Party,62.28,0,0
Resort Hotel,0,2,2024-03-11,0,2,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,0,Transient-Party,68.0,0,1
City Hotel,0,2,2025-04-17,1,2,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.7,0,0
City Hotel,0,54,2024-09-18,1,0,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Group,125.1,0,1
City Hotel,1,0,2025-07-17,1,0,2,0.0,0,SC,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,140.0,0,2
City Hotel,1,133,2025-07-26,0,2,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,148.5,0,0
Resort Hotel,0,14,2023-12-25,0,2,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient,61.0,1,2
City Hotel,1,55,2025-05-06,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,100.8,0,0
City Hotel,0,17,2023-10-03,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Contract,119.71,0,1
City Hotel,1,91,2024-04-04,1,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,80.0,0,0
City Hotel,0,6,2023-12-10,0,2,1,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,0.0,0,0
City Hotel,1,154,2024-10-19,0,4,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108.0,0,1
Resort Hotel,1,95,2025-08-31,0,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,0,Transient,290.0,0,2
City Hotel,0,21,2024-03-04,0,1,2,0.0,0,HB,SVN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,131.0,0,0
City Hotel,1,16,2025-05-14,2,2,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,159.6,0,1
Resort Hotel,0,185,2023-09-21,1,1,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient-Party,90.0,0,0
City Hotel,0,1,2024-03-01,0,4,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,119.0,0,1
City Hotel,0,11,2025-06-18,2,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.0,0,0
City Hotel,1,349,2024-10-04,1,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,162,Transient-Party,90.0,0,0
Resort Hotel,0,383,2024-10-06,0,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,48.0,0,0
City Hotel,0,6,2023-12-10,0,2,1,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,0.0,0,0
Resort Hotel,0,40,2023-07-25,0,1,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,F,0,No Deposit,0,Transient,107.0,0,0
Resort Hotel,1,43,2024-03-24,0,3,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,0,Transient,81.0,0,0
Resort Hotel,0,129,2024-03-24,2,5,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,76.97,0,0
Resort Hotel,0,0,2023-08-10,1,2,2,0.0,0,BB,ESP,Online TA,TA/TO,1,0,1,E,E,0,No Deposit,0,Transient,0.0,0,0
City Hotel,0,128,2024-07-08,2,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,96.05,0,2
City Hotel,0,10,2025-04-18,0,1,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,150.0,0,1
City Hotel,1,179,2024-09-30,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,113.4,0,0
Resort Hotel,1,21,2024-06-08,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,122.33,0,0
City Hotel,1,339,2023-09-21,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Contract,62.0,0,0
City Hotel,0,4,2024-04-21,2,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,103.18,0,1
Resort Hotel,0,0,2025-03-28,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,0,Transient,65.0,1,0
Resort Hotel,0,64,2023-07-18,2,5,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,128.25,0,1
City Hotel,0,111,2024-08-06,2,1,2,0.0,0,HB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,148.5,0,2
Resort Hotel,0,35,2024-05-02,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,0,Transient,105.0,0,0
City Hotel,0,3,2024-12-28,0,4,2,0.0,0,SC,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.2,0,0
City Hotel,1,13,2024-04-11,1,0,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,95.0,0,0
City Hotel,0,49,2024-11-04,1,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,112.0,0,0
Resort Hotel,0,30,2024-03-07,1,5,1,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,48.7,0,0
Resort Hotel,0,27,2025-01-30,1,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,68.0,0,1
Resort Hotel,0,170,2024-08-17,2,5,2,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,0,Transient,284.86,1,1
City Hotel,0,30,2025-04-08,2,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,180.0,0,0
City Hotel,0,4,2025-02-13,1,0,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.0,0,0
Resort Hotel,0,0,2024-03-09,0,3,2,0.0,0,BB,PRT,Direct,Direct,1,0,1,D,E,1,No Deposit,0,Transient,69.0,1,1
Resort Hotel,0,26,2023-09-05,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,0,Contract,124.8,0,0
City Hotel,1,89,2023-11-23,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,72.25,0,2
Resort Hotel,1,11,2025-07-07,2,2,2,0.0,0,BB,DEU,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,173.75,0,1
City Hotel,0,0,2024-06-28,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,137.0,0,0
City Hotel,0,82,2025-04-12,0,3,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.0,0,1
City Hotel,0,51,2023-11-11,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,60.0,0,1
City Hotel,1,23,2025-01-18,2,4,2,0.0,0,BB,TUR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,99.24,0,0
City Hotel,0,33,2024-02-08,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.3,0,1
Resort Hotel,0,4,2024-02-13,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58.0,0,2
City Hotel,0,38,2023-12-24,2,5,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,83.57,0,0
City Hotel,1,135,2025-06-29,0,2,2,0.0,0,BB,SAU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,126.0,0,0
City Hotel,1,34,2024-06-19,2,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,122.4,0,0
Resort Hotel,0,26,2024-01-30,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,48.0,0,1
City Hotel,0,84,2024-07-15,0,2,2,1.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,121.5,0,2
City Hotel,1,55,2024-05-30,1,2,1,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,109.35,0,0
City Hotel,1,300,2024-11-11,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,65.0,0,0
City Hotel,1,71,2024-06-14,0,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,120.0,0,0
Resort Hotel,1,79,2023-07-03,6,15,2,1.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,108.73,0,2
City Hotel,0,2,2024-02-13,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,60.83,0,1
Resort Hotel,0,0,2023-08-07,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,F,0,No Deposit,0,Transient,153.0,0,2
City Hotel,1,304,2024-11-03,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,89.0,0,0
City Hotel,0,217,2025-08-08,0,4,2,2.0,0,HB,DEU,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,0,Transient,228.0,0,0
City Hotel,1,76,2025-04-09,2,3,2,0.0,0,BB,NOR,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,100.8,0,0
City Hotel,0,19,2025-05-13,2,1,2,0.0,0,BB,CZE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,173.33,0,2
City Hotel,1,286,2024-10-16,1,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,90.0,0,0
Resort Hotel,0,73,2024-11-04,2,4,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,48.47,0,0
Resort Hotel,0,1,2025-08-23,0,1,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,159.2,0,1
City Hotel,0,295,2025-08-10,1,3,3,0.0,0,BB,DNK,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,156.6,0,0
Resort Hotel,0,0,2023-10-26,1,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,48.0,0,1
Resort Hotel,1,9,2025-04-19,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,45.0,0,0
City Hotel,0,41,2024-06-21,0,3,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.92,0,1
City Hotel,0,93,2025-07-12,0,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient-Party,130.5,0,0
Resort Hotel,1,62,2025-01-01,2,2,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,51.5,0,1
City Hotel,0,14,2024-01-23,1,1,2,0.0,0,SC,KOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,69.5,0,1
City Hotel,0,0,2025-05-23,0,1,1,0.0,0,BB,PRT,Direct,Direct,1,0,3,D,D,0,No Deposit,0,Transient,110.0,0,0
Resort Hotel,1,177,2024-06-20,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,72.0,0,0
City Hotel,0,193,2024-09-30,1,2,2,0.0,0,BB,DEU,Groups,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,132.0,0,0
City Hotel,0,14,2024-05-27,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,73.0,0,0
Resort Hotel,0,2,2024-08-26,2,2,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,199.0,0,3
Resort Hotel,1,81,2024-05-07,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,52.56,0,0
City Hotel,0,63,2024-09-04,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,103.95,0,1
City Hotel,0,171,2025-07-06,1,3,2,0.0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.61,0,1
Resort Hotel,0,159,2024-10-02,2,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,77.0,1,1
Resort Hotel,0,0,2025-05-15,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,79.0,1,0
City Hotel,1,60,2025-06-20,0,3,2,0.0,0,SC,ARG,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,140.0,0,1
Resort Hotel,1,306,2025-07-29,2,5,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,0,Transient,204.62,0,1
City Hotel,1,69,2024-06-12,2,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,120.0,0,0
City Hotel,0,47,2024-11-25,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,0,Transient,156.6,0,2
Resort Hotel,1,54,2024-05-13,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,86.0,0,0
City Hotel,0,26,2023-09-05,1,1,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,95.0,0,2
Resort Hotel,0,15,2025-06-11,2,0,2,0.0,0,HB,ESP,Direct,Direct,0,0,0,D,D,1,No Deposit,0,Transient,196.0,1,0
City Hotel,0,53,2025-02-04,0,1,1,0.0,0,SC,BRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,79.2,0,2
City Hotel,1,225,2025-05-24,0,4,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,107.1,0,0
City Hotel,1,56,2024-06-08,0,1,2,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,120.0,0,0
Resort Hotel,0,152,2025-04-05,0,4,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient-Party,49.0,1,0
Resort Hotel,0,159,2025-06-15,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,110.0,0,1
Resort Hotel,0,206,2024-05-31,2,8,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,64.9,0,1
Resort Hotel,0,140,2024-05-06,0,1,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,59.0,0,0
Resort Hotel,0,8,2024-10-25,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.0,0,2
City Hotel,0,1,2024-02-20,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,81.0,0,0
Resort Hotel,1,113,2024-11-02,0,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,37.8,0,2
City Hotel,0,23,2023-10-18,2,3,3,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,0,Transient,105.0,0,1
City Hotel,0,39,2023-08-10,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,62.0,0,1
City Hotel,0,0,2023-10-15,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,1,D,D,0,No Deposit,0,Transient,0.0,0,0
City Hotel,0,158,2025-07-08,2,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.1,0,1
Resort Hotel,1,181,2024-07-17,4,8,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,160.0,0,2
City Hotel,1,52,2024-12-17,2,4,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,130.9,0,1
City Hotel,1,74,2023-09-18,0,2,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient-Party,101.5,0,0
Resort Hotel,0,81,2024-03-09,0,3,3,0.0,0,HB,GBR,Groups,TA/TO,0,0,0,A,C,0,No Deposit,0,Transient-Party,86.55,0,0
City Hotel,1,165,2025-05-19,2,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,225.0,0,0
Resort Hotel,1,86,2024-12-08,4,10,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,50.2,0,0
Resort Hotel,0,225,2025-06-18,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,86.7,0,0
Resort Hotel,0,191,2024-07-07,2,5,3,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,80.03,0,0
City Hotel,0,42,2025-05-21,2,2,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,160.0,0,1
City Hotel,0,96,2024-03-24,1,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,A,0,No Deposit,0,Transient-Party,99.45,0,0
Resort Hotel,0,33,2024-10-27,2,5,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,55.1,0,0
City Hotel,1,18,2023-10-04,2,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient,110.0,0,0
City Hotel,1,10,2024-03-31,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,95.0,0,0
Resort Hotel,0,2,2023-12-02,0,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,39.0,0,0
City Hotel,1,43,2024-06-09,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,75.54,0,1
Resort Hotel,1,199,2024-09-19,1,5,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,158.0,0,0
City Hotel,0,64,2024-04-04,1,3,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient-Party,130.05,0,3
City Hotel,1,136,2024-09-30,1,2,3,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,154.8,0,1
City Hotel,1,40,2025-05-17,0,2,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,E,E,0,No Deposit,0,Transient,215.0,0,1
City Hotel,0,146,2024-06-29,0,2,2,1.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,3,No Deposit,0,Transient,130.0,0,2
City Hotel,0,122,2025-05-19,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,126.0,0,1
City Hotel,1,35,2024-11-28,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,75.0,0,0
City Hotel,0,79,2023-11-18,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,52.85,0,2
City Hotel,0,60,2025-06-13,0,3,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.1,0,0
Resort Hotel,0,204,2024-07-09,2,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,0,Transient,94.6,0,0
Resort Hotel,0,4,2024-05-31,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,57.0,0,0
Resort Hotel,0,15,2025-06-24,2,1,2,0.0,1,BB,ESP,Direct,Direct,0,0,0,D,D,5,No Deposit,0,Transient,150.0,0,1
Resort Hotel,0,115,2024-11-17,1,3,2,0.0,0,BB,IRL,Groups,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,34.0,0,0
City Hotel,0,0,2024-11-28,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,98.0,0,0
City Hotel,1,391,2024-07-27,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,65.0,0,0
City Hotel,0,48,2024-06-08,0,3,2,0.0,0,BB,ARG,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,98.87,0,2
City Hotel,1,179,2024-08-31,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,0,Transient-Party,103.69,0,0
City Hotel,0,46,2024-03-04,2,3,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,103.0,0,0
City Hotel,0,21,2024-09-15,2,3,1,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,145.0,0,2
Resort Hotel,0,80,2024-04-07,0,3,2,0.0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,68.0,0,0
City Hotel,0,86,2024-03-02,0,2,2,1.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,60.0,0,1
Resort Hotel,0,36,2024-04-07,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,0,Transient,81.51,0,2
Resort Hotel,0,0,2025-01-08,2,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,0,Transient,43.0,0,1
City Hotel,0,91,2025-08-16,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient,150.0,0,1
City Hotel,1,247,2024-08-11,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,96.3,0,0
City Hotel,0,51,2025-05-02,0,5,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,126.0,0,0
City Hotel,1,133,2024-07-25,1,2,2,2.0,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Transient,177.3,0,0
City Hotel,0,186,2025-08-17,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.76,0,0
City Hotel,1,200,2024-10-24,1,3,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,D,D,0,No Deposit,0,Transient,100.3,0,0
City Hotel,0,14,2023-09-15,0,3,1,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,114.0,0,1
City Hotel,0,180,2024-05-02,1,1,2,0.0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,100.0,0,1
City Hotel,1,222,2025-08-25,1,2,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,117.0,0,0
City Hotel,1,250,2024-09-26,1,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,0,Transient,95.0,0,0
City Hotel,0,11,2024-08-20,2,2,1,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,120.12,0,1
